"시도별",2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016
"시도별",엽채류:면적 (ha),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시금치:면적 (ha),생산량 (톤),노지시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),상추:면적 (ha),생산량 (톤),노지상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),양배추:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",40203,2291518,24902,1793391,23093,7393,1707324,8272,3888,321649,3902,4624,180410,4370,3232,141239,11429,9871,1128121,3392,7593,257554,1809,4758,86067,5149,72892,2885,1082,31209,2264,1841,41683,3387,86128,760,1839,13980,2627,2746,72148,6765,5013,339107
"서울특별시",20,641,4,299,4,7475,299,1,4500,45,1,4455,45,0,0,0,3,8461,254,0,0,0,0,0,0,5,151,0,0,0,5,3020,151,11,191,2,2800,56,9,1500,135,0,0,0
"부산광역시",329,11465,53,5246,44,10834,4767,3,6100,183,3,6105,183,0,0,0,41,11180,4584,0,0,0,9,5321,479,62,1077,27,1485,401,35,1931,676,188,4388,48,2046,982,140,2433,3406,26,2900,754
"대구광역시",367,14262,136,7625,52,9133,4749,5,4460,223,5,4453,223,0,0,0,47,9630,4526,0,0,0,84,3424,2876,68,1542,11,1518,167,57,2412,1375,53,1111,25,2208,552,28,1998,559,110,3622,3984
"인천광역시",162,13357,123,12577,123,10225,12577,4,3200,128,4,3190,128,0,0,0,119,10461,12449,0,0,0,0,0,0,24,478,2,1875,38,22,2000,440,15,302,12,1769,212,3,2993,90,0,0,0
"광주광역시",140,9505,124,9119,85,8992,7643,1,4100,41,1,4092,41,0,0,0,84,9050,7602,0,0,0,39,3784,1476,6,102,2,974,19,4,2078,83,10,284,4,2050,82,6,3362,202,0,0,0
"대전광역시",65,4473,47,4015,46,8667,3987,1,1900,19,1,1943,19,0,0,0,45,8818,3968,0,0,0,1,2832,28,1,16,0,0,0,1,1588,16,17,442,1,916,9,16,2709,433,0,0,0
"울산광역시",88,6596,72,6353,55,10353,5694,2,5250,105,2,5227,105,0,0,0,53,10545,5589,0,0,0,17,3877,659,3,38,2,1172,23,1,1474,15,13,205,9,1546,139,4,1654,66,0,0,0
"세종특별자치시",70,5402,58,5175,49,10457,5124,2,3400,68,2,3416,68,0,0,0,47,10757,5056,0,0,0,9,567,51,12,227,0,0,0,12,1893,227,0,0,0,0,0,0,0,0,0,0,0
"경기도",4577,219282,2216,165597,1526,9014,137555,246,4455,10959,246,4455,10959,0,0,0,1280,9890,126596,0,0,0,690,4064,28042,1385,26652,72,2314,1666,1313,1903,24986,933,25153,159,2262,3597,774,2785,21556,43,4371,1880
"강원도",6995,315073,5464,245872,5437,4506,245006,4540,3298,149751,600,4812,28872,3940,3068,120879,897,10619,95255,0,0,0,27,3208,866,26,436,12,1674,201,14,1675,235,233,3104,196,1119,2193,37,2463,911,1272,5162,65661
"충청북도",2291,166012,1840,149583,1823,8174,149009,574,5153,29578,574,5153,29578,0,0,0,1249,9562,119431,0,0,0,17,3374,574,150,2390,3,1400,42,147,1597,2348,127,4819,22,2367,521,105,4093,4298,174,5299,9220
"충청남도",2893,173485,1893,147975,1522,8604,130954,295,3331,9826,295,3331,9826,0,0,0,1227,9872,121128,0,0,0,371,4588,17021,217,4057,33,1341,443,184,1964,3614,540,10790,61,1827,1114,479,2020,9676,243,4388,10663
"전라북도",2674,182279,1774,154551,1603,8927,143104,321,4970,15953,240,5142,12341,81,4459,3612,1282,9918,127151,0,0,0,171,6694,11447,86,1014,58,1271,737,28,989,277,690,20333,42,2574,1081,648,2971,19252,124,5146,6381
"전라남도",9640,715292,6922,592044,6684,8621,576229,482,4622,22278,482,4622,22278,0,0,0,3021,10342,312418,3181,7593,241533,238,6645,15815,680,8811,570,1257,7165,110,1496,1646,98,2208,29,2043,592,69,2342,1616,1940,5785,112229
"경상북도",4144,231702,2873,196431,2755,6920,190656,1301,4509,58665,1017,4459,45348,284,4689,13317,1454,9078,131991,0,0,0,118,4894,5775,441,6676,173,1399,2420,268,1588,4256,244,6386,86,1943,1671,158,2984,4715,586,3790,22209
"경상남도",3301,98278,926,66650,908,7235,65692,330,4780,15775,265,4658,12344,65,5279,3431,578,8636,49917,0,0,0,18,5321,958,1947,18784,1884,926,17446,63,2124,1338,208,6244,59,1826,1077,149,3468,5167,220,3000,6600
"제주도",2447,124415,377,24280,377,6440,24280,164,4910,8052,164,4910,8052,0,0,0,2,10342,207,211,7593,16021,0,0,0,36,441,36,1225,441,0,0,0,7,168,5,2043,102,2,3301,66,2027,4910,99526
