시도별,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012
시도별,근채류:면적 (ha),생산량 (톤),무:면적 (ha),생산량 (톤),노지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을일반무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을총각무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울무:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설무:면적 (ha),10a당 생산량 (kg),생산량 (톤),당근:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,24053,1134000,21839,1070208,20742,4942,1025111,13916,3774,525155,11364,3983,452665,2552,2841,72490,6826,7324,499956,5915,7640,451906,911,5274,48050,0,0,0,1097,4111,45097,2214,2881,63792
서울특별시,9,574,9,574,8,6813,545,0,0,0,0,0,0,0,0,0,8,6818,545,6,6941,416,2,6449,129,0,0,0,1,2869,29,0,0,0
부산광역시,169,11234,78,8422,74,11108,8220,3,3767,113,3,3765,113,0,0,0,71,11419,8107,71,11419,8107,0,0,0,0,0,0,4,5060,202,91,3090,2812
대구광역시,56,2435,56,2435,28,5136,1438,6,4767,286,6,4770,286,0,0,0,22,5235,1152,21,5318,1117,1,3502,35,0,0,0,28,3561,997,0,0,0
인천광역시,81,5901,80,5874,78,7418,5786,2,4250,85,2,4243,85,0,0,0,76,7501,5701,71,7589,5388,5,6257,313,0,0,0,2,4415,88,1,2712,27
광주광역시,208,13612,205,13553,129,7510,9688,31,2877,892,31,2879,892,0,0,0,98,8976,8796,98,8976,8796,0,0,0,0,0,0,76,5085,3865,3,1956,59
대전광역시,27,1225,21,1096,19,5347,1016,0,0,0,0,0,0,0,0,0,19,5349,1016,19,5349,1016,0,0,0,0,0,0,2,4000,80,6,2150,129
울산광역시,49,3713,49,3713,42,8279,3477,7,4514,316,7,4518,316,0,0,0,35,9030,3161,35,9030,3161,0,0,0,0,0,0,7,3376,236,0,0,0
경기도,2052,111874,2034,111516,1954,5590,109221,648,3224,20892,648,3224,20892,0,0,0,1306,6763,88329,835,6941,57955,471,6449,30374,0,0,0,80,2869,2295,18,1988,358
강원도,3578,117816,3416,113410,3394,3318,112629,3051,2972,90671,597,3559,21247,2454,2829,69424,343,6402,21958,300,6854,20561,43,3248,1397,0,0,0,22,3548,781,162,2720,4406
충청북도,864,37037,813,35689,807,4391,35439,610,4075,24860,584,4081,23833,26,3950,1027,197,5370,10579,165,5732,9459,32,3502,1121,0,0,0,6,4172,250,51,2643,1348
충청남도,2229,130670,2183,129174,2123,5949,126300,885,4486,39701,885,4486,39701,0,0,0,1238,6995,86599,1062,7485,79496,176,4036,7103,0,0,0,60,4790,2874,46,3253,1496
전라북도,2640,171398,2593,170152,2270,6786,154044,742,4664,34606,699,4800,33552,43,2450,1054,1528,7817,119438,1467,7978,117040,61,3932,2399,0,0,0,323,4987,16108,47,2650,1246
전라남도,2102,135342,2054,133984,1748,6924,121034,552,4581,25287,552,4581,25287,0,0,0,1196,8006,95747,1083,8389,90855,113,4330,4893,0,0,0,306,4232,12950,48,2830,1358
경상북도,1733,67520,1503,61915,1368,4311,58968,1021,3584,36588,999,3592,35884,22,3202,704,347,6450,22380,345,6467,22310,2,3502,70,0,0,0,135,2183,2947,230,2437,5605
경상남도,978,46567,548,29001,507,5478,27775,258,4502,11616,251,4516,11335,7,4014,281,249,6490,16159,244,6534,15942,5,4330,217,0,0,0,41,2990,1226,430,4085,17566
제주도,7278,277080,6197,249698,6193,4029,249529,6100,3922,239242,6100,3922,239242,0,0,0,93,11062,10287,93,11062,10287,0,0,0,0,0,0,4,4232,169,1081,2533,27382
