시도별,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018
시도별,조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,109304,2629133,33630,265254,28824,248,71509,4806,4031,193745,18757,489864,15949,2591,413234,2808,2729,76630,12115,2838,343869,10057,2841,285752,2058,2824,58117,6641,2198,145995,5892,2164,127482,750,2469,18513,26425,5756,1520969,2140,995,21305,28351,1170,331741
서울특별시,44,865,8,29,7,206,15,1,2311,14,35,811,30,2012,596,6,3799,215,34,2289,783,29,2000,577,5,3846,206,1,2592,28,1,2500,19,0,2750,9,0,5502,20,0,1383,1,0,835,3
부산광역시,697,15719,71,274,69,287,199,2,3919,75,568,13704,515,2438,12566,53,2157,1138,462,2539,11728,412,2580,10617,50,2205,1111,106,1859,1976,104,1876,1949,2,1109,27,31,4881,1501,0,1180,5,26,906,235
대구광역시,1162,41026,91,306,81,210,171,10,1418,135,321,8128,310,2511,7794,11,3085,334,296,2621,7752,285,2603,7418,11,3085,334,25,1476,376,25,1477,376,0,0,0,263,9368,24662,0,0,0,487,1629,7930
인천광역시,681,8621,363,1079,356,230,818,7,3972,261,221,4980,168,2134,3583,53,2646,1397,147,2365,3469,96,2185,2094,51,2705,1375,74,2040,1511,72,2065,1489,2,1120,22,35,5632,1954,1,1383,20,61,959,588
광주광역시,445,13581,328,8975,104,266,276,224,3882,8699,15,359,10,2500,262,5,2014,97,6,2826,180,6,2830,180,0,0,0,9,2005,179,4,1992,82,5,2023,97,65,5940,3836,2,1327,22,36,1096,389
대전광역시,139,1135,81,313,73,235,172,8,1820,141,23,349,23,1545,349,0,0,0,19,1598,304,19,1599,304,0,0,0,4,1260,45,4,1264,45,0,0,0,5,5570,289,1,988,9,29,604,175
울산광역시,427,7063,186,443,183,204,372,4,1904,71,77,1429,71,1830,1306,6,2195,123,54,1553,838,48,1484,719,5,2171,119,23,2567,591,23,2564,587,0,3687,4,65,6451,4212,2,1180,20,97,990,958
세종특별자치시,310,4547,150,671,142,220,313,8,4333,358,121,3424,10,1797,177,111,2925,3247,111,2916,3245,2,2270,50,109,2929,3195,10,1865,179,8,1662,127,2,2672,52,3,5570,184,0,1013,4,36,744,265
경기도,7444,123630,2703,8695,2555,206,5269,148,2311,3426,3328,79051,2405,2312,55605,923,2540,23446,2914,2431,70848,2027,2358,47807,887,2598,23041,414,1983,8203,378,2065,7798,36,1120,405,509,5502,28031,26,1383,360,877,854,7493
강원도,4319,61085,3069,33335,2113,231,4890,956,2975,28445,919,22381,888,2451,21760,31,1973,621,824,2493,20538,804,2504,20137,20,2039,401,95,1932,1843,84,1941,1623,12,1863,220,60,5542,3334,5,675,36,265,754,1999
충청북도,4413,36387,2873,8038,2826,257,7267,47,1646,771,719,17566,556,2117,11771,163,3557,5795,580,2595,15047,432,2214,9564,148,3708,5483,139,1811,2519,124,1779,2207,15,2074,312,88,5226,4605,26,1558,404,708,816,5775
충청남도,11306,207645,3136,14150,2938,284,8356,199,2914,5794,2582,74070,2045,2925,59825,537,2654,14245,576,3242,18684,475,3384,16071,101,2578,2613,2006,2761,55386,1570,2786,43754,435,2672,11632,1233,5570,68687,817,1013,8274,3538,1200,42464
전라북도,9451,226545,4207,15584,4078,252,10296,129,4113,5288,1073,34363,772,3259,25151,302,3055,9212,849,3626,30769,640,3692,23625,209,3423,7144,225,1600,3594,132,1158,1526,93,2228,2068,2646,6171,163291,208,815,1697,1316,882,11610
전라남도,28159,807413,4882,24333,4456,239,10651,426,3209,13682,5842,163311,5753,2806,161462,89,2086,1849,3571,3257,116329,3567,3257,116192,4,3423,137,2271,2069,46982,2186,2071,45270,85,2023,1712,11327,4932,558659,77,1327,1021,6030,996,60089
경상북도,18441,353027,6936,20929,6768,254,17182,168,2228,3747,1158,26661,946,2125,20107,211,3099,6554,813,2466,20042,645,2305,14876,167,3085,5166,345,1920,6619,301,1740,5231,44,3153,1388,3369,6296,212066,893,943,8420,6086,1396,84952
경상남도,17508,589803,4470,127225,2024,255,5155,2446,4990,122070,904,21520,601,2205,13254,303,2729,8266,698,2476,17272,408,2326,9481,290,2686,7791,206,2057,4248,194,1949,3773,13,3687,475,5471,6601,361120,49,1180,574,6614,1200,79363
제주도,4358,131042,75,875,51,211,107,24,3209,768,850,17757,845,2091,17666,6,1630,91,161,3743,6041,161,3743,6040,0,3423,1,689,1700,11716,683,1701,11626,6,1625,90,1254,6740,84519,33,1327,438,2146,1279,27453
