시도별,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018
시도별,근채류:면적 (ha),생산량 (톤),무:면적 (ha),생산량 (톤),노지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을일반무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을총각무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울무:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설무:면적 (ha),10a당 생산량 (kg),생산량 (톤),당근:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,25559,1307704,23406,1234561,22427,5327,1194716,8768,3845,337108,5868,4116,241534,2900,3296,95574,6095,7663,467104,5045,8261,416782,1050,4792,50323,7564,5163,390504,979,4071,39845,2154,3396,73143
서울특별시,4,309,4,308,4,7488,292,0,0,0,0,0,0,0,0,0,4,7476,292,3,8137,244,1,5260,47,0,0,0,0,3883,16,0,3329,1
부산광역시,55,3496,44,3208,42,7403,3093,6,3460,208,6,3465,208,0,0,0,36,8065,2885,35,8150,2852,1,4207,32,0,0,0,3,4400,115,10,2753,288
대구광역시,98,5497,97,5474,88,6021,5272,64,5217,3320,64,5217,3320,0,0,0,24,8161,1952,24,8161,1952,0,0,0,0,0,0,9,2200,202,1,1844,23
인천광역시,107,10393,105,10342,104,9880,10293,5,4573,248,5,4564,248,0,0,0,99,10172,10045,91,10510,9600,7,6008,445,0,0,0,1,4400,49,2,3329,51
광주광역시,96,6567,96,6566,79,7185,5652,23,3500,816,23,3500,816,0,0,0,55,8736,4836,55,8736,4836,0,0,0,0,0,0,17,5370,914,0,1193,1
대전광역시,24,1414,23,1408,23,6035,1408,5,2730,135,5,2730,135,0,0,0,18,6924,1273,18,6935,1268,0,4899,5,0,0,0,0,0,0,0,3802,6
울산광역시,68,5675,68,5665,61,8800,5388,3,1958,64,3,1966,64,0,0,0,58,9185,5324,58,9190,5322,0,4207,2,0,0,0,7,4250,277,0,4339,10
세종특별자치시,23,1466,22,1440,20,6829,1346,0,3450,15,0,3460,15,0,0,0,19,6906,1331,19,6968,1303,1,4899,29,0,0,0,2,3996,94,1,2071,26
경기도,2411,145090,2387,144309,2265,6162,139547,874,4564,39906,874,4564,39906,0,0,0,1390,7167,99641,921,8137,74979,469,5260,24662,0,0,0,123,3883,4762,23,3329,781
강원도,3732,134121,3598,130663,3563,3642,129768,3167,3276,103755,484,3506,16961,2683,3235,86794,396,6562,26013,356,6877,24505,40,3761,1508,0,0,0,35,2557,895,134,2584,3458
충청북도,959,52795,881,51383,852,5791,49366,572,5183,29632,572,5183,29632,0,0,0,281,7030,19734,260,7236,18821,21,4431,912,0,0,0,28,7108,2017,78,1809,1412
충청남도,1974,93890,1932,93020,1799,4874,87692,892,2643,23567,892,2643,23567,0,0,0,907,7067,64125,735,7574,55695,172,4899,8430,0,0,0,133,3996,5328,42,2071,870
전라북도,2175,156283,2158,155907,1961,7449,146093,796,5412,43068,685,5450,37327,111,5177,5741,1165,8840,103025,1095,9136,100074,70,4207,2951,0,0,0,197,4991,9814,17,2218,376
전라남도,1870,111875,1847,111397,1590,6443,102412,557,3826,21309,557,3826,21309,0,0,0,1033,7854,81103,764,9134,69818,268,4207,11285,0,0,0,257,3492,8985,24,2027,478
경상북도,1948,81363,1670,76233,1568,4629,72600,1219,4124,50278,1137,4271,48566,82,2088,1712,349,6390,22322,349,6392,22308,0,4431,15,0,0,0,102,3569,3633,278,1844,5130
경상남도,1406,69348,727,39880,662,5609,37139,411,3583,14734,387,3465,13407,24,5478,1327,251,8928,22405,251,8928,22405,0,0,0,0,0,0,64,4250,2741,679,4339,29468
제주도,8609,428118,7746,397356,7746,5130,397355,173,3492,6052,173,3492,6052,0,0,0,9,9134,799,9,9134,799,0,0,0,7564,5163,390504,0,3492,1,864,3562,30762
