"시도별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"시도별",엽채류:면적 (ha),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시금치:면적 (ha),생산량 (톤),노지시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),상추:면적 (ha),생산량 (톤),노지상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),양배추:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",43747,2644402,27174,2134976,25286,8085,2044390,9064,3822,346392,4343,4531,196785,4721,3169,149607,12724,11286,1436075,3498,7488,261923,1888,4798,90586,6126,89513,3375,1056,35632,2751,1959,53881,4022,101745,939,1946,18275,3083,2707,83470,6425,4952,318168
"서울특별시",23,1157,10,769,7,9329,653,0,0,0,0,0,0,0,0,0,7,9324,653,0,0,0,3,3860,116,12,360,0,0,0,12,3000,360,1,28,1,2800,28,0,0,0,0,0,0
"부산광역시",845,30434,153,13429,119,9648,11481,35,6074,2126,35,6073,2126,0,0,0,84,11137,9355,0,0,0,34,5730,1948,118,1861,58,1272,738,60,1871,1123,522,13646,132,1826,2410,390,2881,11236,52,2880,1498
"대구광역시",276,15619,130,11540,55,10009,5505,4,4450,178,4,4453,178,0,0,0,51,10444,5327,0,0,0,75,8047,6035,30,754,1,1564,16,29,2546,738,67,1543,16,2144,343,51,2352,1200,49,3636,1782
"인천광역시",386,29118,212,24776,201,12043,24207,4,3175,127,4,3182,127,0,0,0,197,12223,24080,0,0,0,11,5173,569,56,1333,9,1820,164,47,2487,1169,117,2967,44,1698,747,73,3041,2220,1,4162,42
"광주광역시",119,10821,95,10341,81,12044,9756,3,4033,121,3,4042,121,0,0,0,78,12352,9635,0,0,0,14,4182,585,7,70,7,1006,70,0,0,0,17,410,12,2088,251,5,3171,159,0,0,0
"대전광역시",82,7845,59,7109,58,12195,7073,0,0,0,0,0,0,0,0,0,58,12194,7073,0,0,0,1,3598,36,2,31,2,1571,31,0,0,0,21,705,0,0,0,21,3355,705,0,0,0
"울산광역시",157,13331,112,12677,109,11514,12550,8,4475,358,8,4478,358,0,0,0,101,12071,12192,0,0,0,3,4235,127,28,397,5,1172,59,23,1469,338,11,183,8,1554,124,3,1967,59,6,1239,74
"세종특별자치시",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",5607,265674,2540,195048,1717,9510,163280,334,4567,15254,334,4567,15254,0,0,0,1383,10703,148026,0,0,0,823,3860,31768,1682,33411,121,1682,2035,1561,2010,31376,1242,31263,115,2450,2818,1127,2524,28445,143,4162,5952
"강원도",7566,314157,6004,262916,5980,4385,262248,5020,3231,162181,652,3912,25506,4368,3129,136675,960,10424,100067,0,0,0,24,2785,668,48,776,23,1471,338,25,1752,438,270,5208,212,1747,3704,58,2593,1504,1244,3638,45257
"충청북도",2327,185600,1877,173270,1802,9468,170607,400,4233,16932,400,4233,16932,0,0,0,1402,10961,153675,0,0,0,75,3550,2663,198,3126,11,1222,134,187,1600,2992,143,4860,40,2074,830,103,3913,4030,109,3985,4344
"충청남도",2813,201800,1790,176014,1588,10479,166401,162,4475,7250,162,4475,7250,0,0,0,1426,11161,159151,0,0,0,202,4759,9613,253,4859,10,1571,157,243,1935,4702,449,9124,39,1674,653,410,2066,8471,321,3677,11803
"전라북도",2893,232462,2197,211174,2086,9849,205450,500,5663,28314,379,6410,24294,121,3322,4020,1586,11169,177136,0,0,0,111,5157,5724,84,1187,45,1324,596,39,1516,591,442,12645,45,1987,894,397,2960,11751,170,4386,7456
"전라남도",10224,814149,7973,727958,7867,9175,721789,1136,4895,55607,1136,4895,55607,0,0,0,3349,12265,410740,3382,7553,255442,106,5820,6169,865,10671,743,1175,8730,122,1591,1941,42,1116,16,2376,380,26,2830,736,1344,5536,74404
"경상북도",4438,249686,2965,205760,2590,7065,182986,1159,3571,41387,951,3549,33751,208,3671,7636,1431,9895,141599,0,0,0,375,6073,22774,489,8891,152,1360,2067,337,2025,6824,368,8356,120,1857,2228,248,2471,6128,616,4331,26679
"경상남도",3455,124470,821,89234,806,10965,88374,197,5702,11232,173,5755,9956,24,5317,1276,609,12667,77142,0,0,0,15,5730,860,2200,21093,2134,928,19804,66,1953,1289,289,9100,129,2006,2588,160,4070,6512,145,3478,5043
"제주도",2536,148082,236,12964,220,5470,12033,102,5221,5325,102,5221,5325,0,0,0,2,11327,227,116,5587,6481,16,5820,931,54,693,54,1284,693,0,0,0,21,591,10,2765,277,11,2850,314,2225,6015,133834
