시도별,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
시도별,근채류:면적 (ha),생산량 (톤),무:면적 (ha),생산량 (톤),노지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을일반무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을총각무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울무:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설무:면적 (ha),10a당 생산량 (kg),생산량 (톤),당근:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,23220,1367921,20106,1249327,19090,6320,1206513,7844,4049,317637,5863,4420,259150,1981,2952,58487,5769,8999,519178,5134,9542,489872,635,4615,29305,5477,6750,369698,1016,4214,42814,3114,3808,118594
서울특별시,6,378,6,378,4,8050,322,0,0,0,0,0,0,0,0,0,4,8038,322,3,9171,275,1,4641,46,0,0,0,2,2790,56,0,0,0
부산광역시,213,5763,55,3616,29,9331,2706,6,3817,229,6,3821,229,0,0,0,23,10771,2477,23,10771,2477,0,0,0,0,0,0,26,3501,910,158,1359,2147
대구광역시,37,1824,37,1824,26,6323,1644,12,5217,626,12,5213,626,0,0,0,14,7270,1018,14,7270,1018,0,0,0,0,0,0,11,1635,180,0,0,0
인천광역시,112,10691,109,10650,106,9932,10528,7,3300,231,7,3307,231,0,0,0,99,10401,10297,92,10751,9891,7,5795,406,0,0,0,3,4074,122,3,1350,41
광주광역시,187,16547,187,16547,148,9762,14448,4,3500,140,4,3500,140,0,0,0,144,9936,14308,144,9936,14308,0,0,0,0,0,0,39,5382,2099,0,0,0
대전광역시,55,3637,55,3637,36,7383,2658,3,2867,86,3,2871,86,0,0,0,33,7793,2572,30,7842,2352,3,7310,219,0,0,0,19,5151,979,0,0,0
울산광역시,87,7240,87,7240,81,8721,7064,4,2975,119,4,2969,119,0,0,0,77,9019,6945,77,9019,6945,0,0,0,0,0,0,6,2929,176,0,0,0
경기도,2564,155193,2530,154309,2471,6178,152663,1451,4449,64555,1451,4449,64555,0,0,0,1020,8638,88108,900,9171,82539,120,4641,5569,0,0,0,59,2790,1646,34,2600,884
강원도,3030,106741,2922,103950,2921,3558,103923,2567,3062,78601,654,3410,22301,1913,2943,56300,354,7153,25322,301,7699,23175,53,4051,2147,0,0,0,1,2740,27,108,2584,2791
충청북도,638,32645,603,31504,588,5249,30864,486,4788,23270,486,4788,23270,0,0,0,102,7445,7594,88,7801,6865,14,5210,729,0,0,0,15,4266,640,35,3260,1141
충청남도,2132,166821,2102,166049,1981,8030,159079,584,4850,28324,584,4850,28324,0,0,0,1397,9360,130755,1245,9898,123235,152,4947,7520,0,0,0,121,5760,6970,30,2574,772
전라북도,2078,144882,2055,144396,1824,7349,134054,993,4929,48941,971,4968,48239,22,3189,702,831,10242,85113,783,10870,85113,48,0,0,0,0,0,231,4477,10342,23,2114,486
전라남도,1885,121371,1842,120305,1520,7132,108401,533,4538,24188,533,4538,24188,0,0,0,987,8532,84213,750,9539,71543,237,5346,12669,0,0,0,322,3697,11904,43,2480,1066
경상북도,1581,74360,1303,67090,1189,5267,62625,812,4196,34071,766,4254,32586,46,3228,1485,377,7574,28554,377,7574,28554,0,0,0,0,0,0,114,3917,4465,278,2615,7270
경상남도,1461,74081,503,34899,460,7119,32749,207,3821,7909,207,3821,7909,0,0,0,253,9818,24840,253,9818,24840,0,0,0,0,0,0,43,5000,2150,958,4090,39182
제주도,7154,445748,5710,382934,5706,6708,382786,175,3627,6347,175,3627,6347,0,0,0,54,12484,6741,54,12484,6741,0,0,0,5477,6750,369698,4,3697,148,1444,4350,62814
