시도별,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012
시도별,조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,116226,2215112,50454,302015,45459,229,104146,4995,3961,197869,14872,356734,13384,2391,319951,1488,2472,36783,9466,2596,245757,8566,2594,222241,900,2613,23516,5406,2053,110977,4818,2028,97710,588,2256,13267,20965,5703,1195737,1657,1298,21513,28278,1199,339113
서울특별시,25,330,19,239,8,199,16,11,2025,223,3,70,3,2333,70,0,0,0,1,2000,20,1,2000,20,0,0,0,2,2500,50,2,2500,50,0,0,0,0,0,0,0,0,0,3,689,21
부산광역시,669,18161,65,346,58,237,138,7,2970,208,552,16519,549,2997,16454,3,2167,65,410,3164,12972,410,3164,12972,0,0,0,142,2498,3547,139,2505,3482,3,2162,65,13,6303,819,0,0,0,39,1223,477
대구광역시,611,11659,147,572,136,222,302,11,2459,270,72,2215,68,3129,2128,4,2175,87,67,3146,2108,66,3160,2086,1,2168,22,5,2140,107,2,2100,42,3,2151,65,129,3901,5033,0,0,0,263,1460,3839
인천광역시,936,10655,618,2454,583,262,1525,35,2655,929,197,6274,139,3053,4244,58,3500,2030,183,3268,5980,125,3160,3950,58,3500,2030,14,2100,294,14,2100,294,0,0,0,35,3709,1298,3,1239,37,83,713,592
광주광역시,652,22046,459,11327,158,202,319,301,3657,11008,24,562,15,2380,357,9,2278,205,8,2888,231,4,3160,126,4,2627,105,16,2069,331,11,2100,231,5,2001,100,126,7733,9744,2,1107,22,41,952,390
대전광역시,174,1095,131,449,126,238,300,5,2989,149,19,364,16,1756,281,3,2767,83,11,2036,224,9,1871,168,2,2814,56,8,1750,140,7,1619,113,1,2692,27,3,3936,118,0,0,0,21,783,164
울산광역시,282,3478,146,474,142,255,362,4,2800,112,23,479,22,2041,449,1,3000,30,9,1667,150,8,1499,120,1,2982,30,14,2350,329,14,2347,329,0,0,0,46,3970,1826,0,0,0,67,1043,699
경기도,6531,80876,3587,17765,3176,199,6335,411,2781,11430,2023,52673,1569,2691,42214,454,2304,10459,1846,2664,49178,1423,2766,39360,423,2321,9818,177,1975,3495,146,1955,2854,31,2067,641,158,3278,5178,19,707,134,744,689,5126
강원도,5070,60279,3896,38797,2994,206,6154,902,3619,32643,694,17082,655,2473,16195,39,2274,887,570,2545,14505,564,2548,14371,6,2225,134,124,2078,2577,91,2004,1824,33,2282,753,30,4865,1459,1,707,7,449,653,2933
충청북도,6331,35419,4854,11702,4781,213,10187,73,2075,1515,539,14009,449,2514,11290,90,3021,2719,401,2775,11129,323,2690,8689,78,3128,2440,138,2087,2880,126,2064,2601,12,2326,279,102,3856,3933,44,1292,568,792,657,5207
충청남도,11046,125651,5305,26052,4711,205,9681,594,2756,16371,1929,39423,1423,1945,27676,506,2322,11747,394,2282,8992,282,2248,6339,112,2369,2653,1535,1982,30431,1141,1870,21337,394,2308,9094,615,3936,24209,391,1291,5048,2806,1102,30919
전라북도,9162,126444,5630,14080,5587,224,12527,43,3612,1553,1052,26271,956,2510,24000,96,2366,2271,903,2566,23172,868,2550,22134,35,2966,1038,149,2080,3099,88,2120,1866,61,2022,1233,1361,5550,75542,386,986,3806,733,920,6745
전라남도,33918,846308,8813,42095,8110,229,18580,703,3345,23515,5157,122247,5134,2370,121689,23,2426,558,3352,2490,83465,3352,2490,83465,0,0,0,1805,2149,38782,1782,2145,38224,23,2428,558,10715,5441,582994,118,1346,1588,9115,1068,97383
경상북도,21004,290039,12354,40084,12059,260,31373,295,2953,8711,1258,27682,1178,2179,25669,80,2516,2013,848,2445,20737,788,2427,19125,60,2687,1612,410,1694,6945,390,1678,6544,20,2005,401,2370,6433,152452,641,1520,9743,4381,1371,60079
경상남도,15041,472887,4362,95466,2762,226,6234,1600,5577,89232,438,11119,317,2371,7515,121,2979,3604,306,2792,8544,186,2670,4966,120,2982,3578,132,1951,2575,131,1946,2549,1,2559,26,4493,6277,282022,23,1302,299,5725,1467,83981
제주도,4774,109784,68,113,68,166,113,0,0,0,892,19745,891,2213,19720,1,2500,25,157,2771,4350,157,2771,4350,0,0,0,735,2095,15395,734,2094,15370,1,2536,25,769,6386,49108,29,900,261,3016,1345,40557
