"시도별",2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"시도별",조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",94116,2224502,35533,243424,31146,193,60076,4387,4179,183348,15632,417881,13399,2711,363241,2232,2448,54640,11255,2901,326471,9738,2929,285282,1517,2716,41189,4377,2089,91410,3661,2129,77959,715,1880,13451,14673,7962,1168227,2906,1085,31538,25372,1432,363432
"서울특별시",44,824,9,14,9,168,14,0,0,0,34,791,29,2007,577,6,3833,214,34,2300,777,28,2000,566,5,3846,211,1,2551,14,0,2500,11,0,2750,3,0,5942,12,0,832,0,1,1020,6
"부산광역시",542,12541,84,309,82,271,223,2,4099,86,413,10866,364,2681,9765,49,2259,1101,329,2820,9286,281,2914,8195,48,2273,1091,84,1888,1580,83,1892,1570,1,1341,10,13,7788,988,1,1215,6,31,1200,372
"대구광역시",1166,45705,99,212,98,201,196,1,1418,16,293,6860,282,2288,6446,12,3569,414,290,2347,6809,279,2297,6399,11,3571,410,3,1547,51,3,1489,47,0,2798,4,356,8950,31861,0,1112,2,418,1621,6769
"인천광역시",684,7489,366,884,362,203,737,4,3976,147,200,4171,164,1942,3189,36,2765,982,151,2095,3156,117,1883,2207,33,2842,949,49,2069,1015,47,2092,982,2,1540,33,24,6595,1563,4,832,32,91,925,840
"광주광역시",369,8177,269,4257,110,201,221,159,2539,4036,27,835,8,2263,180,19,3436,655,16,3902,626,3,2853,82,13,4131,544,11,1904,209,5,1917,98,6,1894,111,34,7541,2591,4,860,38,35,1320,456
"대전광역시",110,973,57,149,52,117,61,5,1820,88,29,477,29,1637,471,0,2973,6,26,1646,430,26,1635,424,0,3087,6,3,1655,47,3,1672,47,0,1897,0,2,6614,119,1,988,14,21,1032,215
"울산광역시",352,4522,190,615,184,259,475,7,2023,140,52,1000,50,1922,962,2,1950,38,33,1690,563,32,1669,532,1,2150,31,19,2339,437,18,2363,430,1,1341,7,28,6008,1657,1,1215,11,81,1528,1239
"세종특별자치시",229,2203,128,251,126,125,158,2,4739,93,47,1266,15,1510,228,32,3229,1038,39,2905,1133,7,1413,103,32,3250,1030,8,1614,133,8,1603,125,0,1897,8,5,6614,303,1,1119,16,47,776,368
"경기도",6881,101944,2793,9747,2586,168,4343,207,2611,5404,2551,59154,1779,2295,40819,773,2373,18335,2178,2381,51850,1498,2333,34946,680,2487,16904,374,1955,7304,281,2092,5873,93,1540,1431,345,5942,20525,172,832,1431,1020,1087,11087
"강원도",4507,74075,3064,31045,2251,203,4578,812,3258,26467,1120,36019,1077,3269,35219,42,1900,800,1004,3408,34213,978,3449,33732,26,1850,481,115,1564,1806,99,1496,1487,16,1982,319,76,5864,4455,12,675,79,236,1049,2476
"충청북도",4669,37378,2824,5461,2792,167,4669,32,2507,792,931,20591,776,1939,15049,155,3586,5542,816,2374,19358,678,2082,14108,138,3807,5250,115,1069,1233,99,953,941,17,1752,292,68,4790,3275,67,1410,940,780,912,7111
"충청남도",9693,139428,3472,9318,3318,159,5268,154,2632,4050,1927,37800,1460,1936,28272,467,2040,9528,421,2054,8647,365,1895,6910,56,3087,1737,1506,1936,29153,1095,1950,21362,411,1897,7791,693,6620,45885,795,1119,8893,2806,1337,37532
"전라북도",8200,156475,4508,18047,4320,175,7573,188,5565,10474,1174,32076,981,2677,26276,192,3015,5800,1027,2850,29271,869,2784,24200,158,3217,5071,147,1909,2805,112,1850,2076,35,2098,729,1142,7896,90175,399,870,3473,976,1301,12704
"전라남도",20848,702653,5195,28933,4682,212,9941,513,3703,18992,4429,148432,4337,3377,146474,92,2131,1958,3272,3627,118687,3262,3626,118285,10,4131,402,1157,2571,29745,1075,2623,28189,82,1894,1556,5743,7883,452737,155,1362,2114,5326,1322,70437
"경상북도",17757,336673,8009,20621,7906,214,16955,103,3552,3666,1059,28093,883,2498,22062,176,3433,6031,854,2776,23712,710,2614,18558,144,3571,5154,204,2143,4381,173,2024,3504,31,2798,877,2365,8098,191509,1208,1112,13430,5117,1623,83020
"경상남도",14195,471373,4378,113149,2186,206,4501,2191,4958,108648,654,11739,473,2019,9555,180,1212,2184,519,1783,9244,358,2045,7326,160,1196,1918,135,1849,2495,115,1937,2229,20,1341,266,2825,8783,248082,73,1215,892,6266,1556,97511
"제주도",3870,122070,89,412,82,198,163,7,3703,249,693,17711,692,2559,17697,1,1329,14,247,3523,8709,247,3523,8709,0,0,0,445,2021,9002,444,2023,8988,1,1327,14,955,7594,72489,12,1362,167,2122,1475,31291
