시도별,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010
시도별,조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,112905,2435866,49976,310462,44584,214,95391,5392,3989,215071,16317,417229,14521,2570,373250,1796,2449,43979,11161,2735,305289,9737,2772,269877,1424,2487,35412,5156,2171,111940,4784,2161,103373,372,2303,8567,22113,6384,1411646,2085,1198,24969,22414,1212,271560
서울특별시,24,412,11,114,7,168,12,4,2547,102,12,291,12,2425,291,0,0,0,12,2425,291,12,2429,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,715,7
부산광역시,763,24331,38,178,34,142,48,4,3259,130,685,22803,631,3373,21282,54,2817,1521,543,3757,20402,496,3847,19081,47,2810,1321,142,1691,2401,135,1630,2201,7,2857,200,16,7163,1146,0,0,0,24,846,203
대구광역시,748,16816,200,1424,169,190,321,31,3557,1103,172,4602,117,2435,2849,55,3187,1753,167,2698,4506,112,2458,2753,55,3188,1753,5,1920,96,5,1924,96,0,0,0,147,5181,7616,0,0,0,229,1386,3174
인천광역시,868,9952,562,1921,532,235,1249,30,2241,672,223,5643,177,2432,4305,46,2909,1338,209,2549,5327,164,2448,4015,45,2916,1312,14,2257,316,13,2228,290,1,2600,26,24,7193,1726,1,576,6,58,1130,655
광주광역시,735,24770,612,20312,129,193,248,483,4154,20064,14,402,14,2871,402,0,0,0,8,3038,243,8,3033,243,0,0,0,6,2650,159,6,2650,159,0,0,0,76,4996,3797,0,0,0,33,784,259
대전광역시,135,1018,107,504,96,163,157,11,3155,347,17,361,16,2081,333,1,2800,28,16,2144,343,15,2101,315,1,2797,28,1,1800,18,1,1815,18,0,0,0,2,3990,80,2,963,19,7,782,55
울산광역시,252,3409,136,403,130,158,205,6,3300,198,28,483,27,1670,451,1,3200,32,14,1586,222,13,1460,190,1,3208,32,14,1864,261,14,1861,261,0,0,0,46,4568,2101,0,0,0,42,1003,421
경기도,7166,85496,3688,14274,3348,168,5614,340,2547,8660,2839,65596,1998,2399,47934,841,2100,17662,2668,2332,62221,1875,2429,45544,793,2103,16677,171,1974,3375,123,1943,2390,48,2053,985,41,3464,1420,49,576,282,549,715,3924
강원도,5348,62200,4080,37332,3325,212,7049,755,4011,30283,851,19785,816,2317,18906,35,2511,879,771,2374,18304,742,2368,17571,29,2528,733,80,1851,1481,74,1804,1335,6,2426,146,53,4036,2139,0,0,0,364,809,2944
충청북도,6401,37687,5000,11986,4931,212,10448,69,2229,1538,677,17070,511,2359,12052,166,3023,5018,538,2602,13997,384,2416,9277,154,3065,4720,139,2211,3073,127,2185,2775,12,2484,298,89,3861,3436,12,968,116,623,815,5079
충청남도,10368,114462,5229,24036,4761,209,9930,468,3014,14106,1959,43682,1668,2183,36410,291,2499,7272,616,2259,13913,539,2193,11820,77,2718,2093,1343,2217,29769,1129,2178,24590,214,2420,5179,390,3990,15560,718,1135,8149,2072,1112,23034
전라북도,9142,132173,5581,16427,5437,198,10753,144,3940,5674,1048,27140,964,2590,24965,84,2589,2175,892,2663,23750,843,2653,22365,49,2827,1385,156,2173,3390,121,2149,2600,35,2257,790,1302,5849,76155,630,964,6073,581,1098,6377
전라남도,32754,1025991,8431,46663,7650,238,18180,781,3647,28483,4969,143908,4949,2897,143377,20,2655,531,3139,3230,101392,3129,3231,101098,10,2942,294,1830,2323,42516,1820,2323,42279,10,2366,237,11754,6390,751059,116,1253,1453,7484,1108,82909
경상북도,19546,289153,12122,37735,11699,228,26703,423,2608,11032,1190,25863,1025,2073,21247,165,2798,4616,843,2363,19917,714,2233,15944,129,3080,3973,347,1714,5946,311,1705,5303,36,1786,643,2695,6613,178230,520,1623,8440,3019,1288,38886
경상남도,13271,481028,4138,97049,2298,192,4405,1840,5035,92644,484,13165,447,2687,12011,37,3119,1154,357,3024,10794,323,3004,9703,34,3208,1091,127,1867,2371,124,1861,2308,3,2091,63,4282,7153,306291,13,1003,130,4354,1479,64393
제주도,5384,126969,41,105,38,183,70,3,1151,35,1149,26435,1149,2301,26435,0,0,0,368,2627,9667,368,2627,9667,0,0,0,781,2147,16768,781,2147,16768,0,0,0,1196,5091,60889,24,1253,301,2974,1319,39239
