"시도별",2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"시도별",조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",97918,2216280,32865,241946,28337,197,55714,4529,4112,186232,18078,485116,15232,2709,412617,2846,2548,72499,13122,2887,378827,10872,2956,321328,2250,2556,57499,4956,2145,106289,4360,2094,91289,596,2517,15000,19538,5858,1144493,2573,1599,41147,24864,1221,303578
"서울특별시",52,989,11,21,11,150,16,0,2580,5,39,934,31,2022,624,8,3808,310,37,2389,894,30,2000,591,8,3846,303,2,2534,40,1,2500,33,0,2750,7,0,4559,22,0,1250,5,1,700,7
"부산광역시",644,16770,68,387,63,247,154,6,3979,233,543,15531,484,2934,14212,58,2264,1319,483,2975,14378,425,3073,13059,58,2264,1319,59,1942,1153,59,1943,1153,0,0,0,10,6082,621,1,1215,7,23,989,224
"대구광역시",1051,33983,111,846,81,197,161,30,2317,685,236,5073,231,2139,4935,5,2688,138,224,2174,4877,222,2162,4801,2,3347,76,12,1700,196,9,1553,134,3,2150,62,236,8734,20634,0,0,0,468,1587,7431
"인천광역시",650,8311,311,689,311,218,677,0,3970,12,239,5109,187,1953,3660,52,2790,1449,174,2159,3747,124,1883,2326,50,2842,1421,66,2071,1362,64,2089,1334,2,1445,28,32,5569,1803,1,1250,16,66,1052,694
"광주광역시",375,8640,269,5170,91,197,179,178,2800,4991,13,305,10,2547,255,3,1803,50,7,2840,188,7,2835,188,0,0,0,6,1899,117,3,1989,67,3,1808,50,48,5580,2687,0,1554,6,44,1063,473
"대전광역시",146,1352,73,195,68,166,113,5,1820,82,41,664,39,1596,628,1,2521,36,30,1613,489,29,1568,453,1,2537,36,10,1674,175,10,1671,175,0,0,0,5,5243,255,0,990,1,28,859,238
"울산광역시",295,3203,157,378,155,217,336,2,2271,42,49,899,47,1778,831,3,2540,68,35,1569,544,33,1532,499,2,2193,45,15,2406,355,14,2345,332,1,3837,23,18,6082,1097,2,266,6,69,1197,823
"세종특별자치시",237,3113,122,218,121,163,197,0,4698,21,81,2450,10,1574,155,71,3246,2295,71,3156,2244,4,1492,60,67,3255,2184,9,2180,206,6,1618,95,4,3099,111,2,5243,121,0,990,4,33,978,320
"경기도",7192,102698,2853,8729,2670,150,4009,183,2580,4720,3142,74385,1928,2309,44525,1213,2461,29860,2820,2426,68432,1725,2335,40268,1096,2570,28164,321,1854,5953,204,2089,4257,117,1445,1696,280,4559,12755,73,1250,911,845,701,5918
"강원도",4161,63136,2938,33876,2064,180,3713,875,3449,30163,910,24946,868,2780,24122,42,1967,824,849,2820,23933,813,2858,23239,35,1957,694,61,1658,1013,55,1617,883,6,2010,130,33,5911,1962,17,1481,252,263,800,2100
"충청북도",4363,36178,2605,4808,2584,171,4418,21,1858,390,986,22213,800,2017,16139,186,3274,6074,856,2300,19694,716,2011,14403,140,3778,5291,129,1947,2519,84,2069,1736,45,1723,783,85,3836,3262,28,1409,399,659,833,5496
"충청남도",10047,161699,3366,15529,3065,194,5939,301,3183,9590,2464,57645,2013,2205,44395,451,2939,13250,693,2298,15925,564,2244,12665,129,2537,3260,1771,2355,41720,1449,2190,31730,322,3099,9990,785,5243,41141,789,1894,14935,2643,1228,32449
"전라북도",8378,159375,4402,14405,4277,197,8409,125,4804,5996,905,25313,740,2793,20681,164,2821,4632,816,2900,23656,660,2909,19188,156,2860,4468,89,1867,1657,81,1848,1493,8,2059,164,1632,6225,101600,414,1498,6196,1025,1157,11861
"전라남도",25337,778131,4872,26182,4421,228,10077,450,3575,16105,4748,164760,4690,3486,163482,58,2199,1278,3938,3705,145923,3917,3710,145305,22,2860,618,810,2326,18837,773,2350,18177,37,1808,660,9230,5578,514896,141,1554,2189,6346,1105,70104
"경상북도",15867,254463,6524,17502,6368,190,12073,156,3484,5429,1475,36191,1249,2313,28894,226,3225,7297,933,2818,26278,745,2685,20007,187,3347,6271,543,1827,9913,504,1764,8887,39,2638,1026,2087,5974,124702,1047,1481,15505,4734,1279,60563
"경상남도",14419,442182,4120,112054,1948,265,5160,2172,4921,106894,915,17306,613,2239,13734,302,1184,3572,787,1878,14775,491,2328,11426,296,1132,3349,128,1971,2531,123,1883,2308,6,3837,223,3938,6081,239459,59,1215,715,5387,1349,72649
"제주도",4704,142057,64,958,39,214,84,24,3575,874,1294,31392,1291,2428,31345,3,1577,47,369,3480,12850,369,3480,12850,0,2860,0,924,2006,18542,922,2007,18495,3,1601,47,1116,6945,77476,0,0,0,2230,1445,32230
