시도별,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
시도별,엽채류:면적 (ha),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시금치:면적 (ha),생산량 (톤),노지시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),상추:면적 (ha),생산량 (톤),노지상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),양배추:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,47352,2880828,32416,2395686,30018,7615,2286004,11989,4792,574440,6604,4833,319179,5385,4741,255261,13674,9965,1362621,4356,8011,348943,2398,4574,109682,4598,64529,2355,1113,26200,2243,1709,38329,3484,89727,796,1937,15411,2688,2765,74316,6854,4828,330886
서울특별시,24,762,5,522,5,9984,517,1,4599,23,1,4608,23,0,0,0,5,10551,494,0,0,0,0,4022,5,1,23,1,2235,13,0,3000,10,17,194,3,2800,88,14,775,106,0,4816,23
부산광역시,262,10863,110,7393,102,6935,7041,29,6106,1771,29,6105,1771,0,0,0,73,7266,5270,0,0,0,8,4274,352,16,209,15,1293,199,1,1931,10,110,2481,35,1817,636,75,2467,1845,27,2908,780
대구광역시,545,22901,280,15161,117,8403,9854,33,4453,1485,33,4453,1485,0,0,0,84,9973,8369,0,0,0,163,3258,5307,93,2077,13,1508,197,79,2365,1880,37,811,13,2178,286,23,2246,525,136,3570,4852
인천광역시,219,17587,161,16171,135,10956,14785,5,3194,144,5,3200,144,0,0,0,130,11225,14641,0,0,0,26,5250,1386,31,507,21,1065,222,11,2686,285,13,256,10,1738,170,3,3079,86,14,4816,653
광주광역시,161,11891,139,11314,94,10228,9608,7,4246,278,7,4249,278,0,0,0,87,10676,9330,0,0,0,45,3784,1706,10,166,4,974,39,6,2078,127,7,160,2,2082,49,5,2145,111,4,5661,251
대전광역시,96,6868,67,6088,67,9107,6069,0,1650,5,0,1799,5,0,0,0,66,9142,6064,0,0,0,1,2752,19,2,39,2,1585,39,0,0,0,26,741,0,952,5,26,2849,736,0,0,0
울산광역시,141,9951,115,9524,96,9225,8874,8,4754,391,8,4757,391,0,0,0,88,9643,8483,0,0,0,19,3392,650,7,80,6,1138,72,1,1474,8,17,294,15,1695,256,2,1632,38,1,4833,53
세종특별자치시,64,4227,46,3912,35,10982,3848,0,0,0,0,0,0,0,0,0,35,10983,3848,0,0,0,11,568,64,14,243,1,1600,19,13,1733,224,4,72,0,952,4,3,2047,68,0,0,0
경기도,4499,218776,2324,174080,1647,8917,146817,209,4608,9637,209,4608,9637,0,0,0,1437,9544,137180,0,0,0,678,4022,27263,1420,24582,72,1878,1354,1348,1723,23228,705,17740,148,2409,3571,557,2546,14169,49,4816,2374
강원도,8127,443925,6845,392858,6755,5770,389775,5575,4935,275122,842,5616,47271,4733,4814,227851,1180,9713,114653,0,0,0,90,3428,3083,47,773,11,1590,170,36,1660,603,231,3501,183,1233,2251,49,2573,1250,1003,4664,46793
충청북도,3513,234458,2918,211935,2836,7374,209084,1015,4311,43757,1015,4311,43757,0,0,0,1821,9081,165327,0,0,0,83,3440,2851,154,2579,33,1375,456,121,1754,2123,157,5080,19,1396,269,137,3505,4811,284,5241,14864
충청남도,3529,234776,2245,201031,1797,9925,178351,249,5337,13291,249,5337,13291,0,0,0,1548,10664,165060,0,0,0,448,5058,22680,176,3012,26,1585,407,150,1734,2605,684,14540,77,1731,1335,607,2175,13205,423,3827,16193
전라북도,3650,246198,2466,204110,2172,8634,187530,621,4929,30598,497,5403,26863,124,3024,3735,1551,10116,156932,0,0,0,294,5648,16580,142,1717,72,1228,885,70,1194,832,814,28512,50,2691,1344,764,3558,27168,230,5167,11859
전라남도,11257,839543,8786,731866,8580,8380,718968,1499,4685,70222,1499,4685,70222,0,0,0,2936,10787,316704,4145,8011,332042,206,6263,12898,643,8354,524,1247,6539,119,1526,1815,132,3293,53,2723,1430,79,2358,1863,1696,5661,96030
경상북도,5620,329485,4238,292176,3993,7032,280788,1990,4585,91245,1468,4623,67870,522,4477,23375,2003,9463,189543,0,0,0,245,4653,11388,516,7398,267,1295,3453,250,1580,3945,263,5404,99,2060,2030,164,2052,3374,603,4063,24507
경상남도,2819,109210,1209,87947,1128,7489,84513,500,4762,23790,494,4757,23490,6,5200,300,629,9656,60723,0,0,0,80,4274,3434,1313,12620,1275,941,11995,38,1635,625,238,5757,87,1923,1671,151,2705,4086,60,4833,2886
제주도,2826,139407,460,29598,460,6433,29582,249,5095,12681,249,5095,12681,0,0,0,0,0,0,211,8011,16901,0,3409,16,12,150,12,1200,141,1,1640,9,30,891,1,1494,16,29,3008,875,2324,4681,108768
