시도별,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014
시도별,조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,108237,2709497,40739,270983,36120,236,85068,4619,4025,185915,16347,462695,14325,2872,411415,2022,2536,51280,11286,3015,340229,9935,3077,305726,1351,2554,34503,5061,2420,122466,4390,2407,105689,671,2500,16777,23911,6649,1589957,2178,1474,32102,25062,1412,353761
서울특별시,53,1306,47,1230,7,225,16,40,3036,1214,2,40,2,2000,40,0,0,0,2,2000,40,2,2000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,899,36
부산광역시,721,19457,48,112,48,233,112,0,0,0,632,17742,569,2872,16340,63,2225,1402,510,2890,14740,447,2984,13338,63,2226,1402,122,2461,3002,122,2461,3002,0,0,0,16,7271,1163,0,0,0,25,1759,440
대구광역시,525,13194,146,716,127,217,275,19,2320,441,79,2421,66,3229,2131,13,2231,290,60,3425,2055,59,3429,2023,1,3168,32,19,1926,366,7,1537,108,12,2151,258,120,6089,7307,0,0,0,180,1527,2749
인천광역시,895,7990,589,1426,589,242,1426,0,0,0,186,4430,153,2312,3537,33,2706,893,164,2374,3894,136,2284,3106,28,2813,788,22,2436,536,17,2538,431,5,2090,105,33,4072,1344,0,0,0,87,908,790
광주광역시,568,16214,437,10166,139,166,231,298,3334,9935,1,19,1,1900,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,19,1,1909,19,0,0,0,83,6628,5501,0,0,0,47,1123,528
대전광역시,151,1460,92,424,83,214,178,9,2736,246,26,488,23,1722,396,3,3067,92,20,1890,378,18,1732,312,2,3280,66,6,1833,110,5,1679,84,1,2625,26,4,6628,265,0,0,0,29,974,282
울산광역시,342,5235,186,572,182,258,470,4,2561,102,31,599,31,1932,599,0,0,0,15,1513,227,15,1514,227,0,0,0,16,2325,372,16,2323,372,0,0,0,62,5646,3500,1,1052,11,62,892,553
경기도,7148,107326,3235,14507,2919,225,6579,316,2509,7928,2986,77558,2247,2669,59979,739,2379,17579,2597,2623,68116,1954,2689,52543,643,2422,15573,389,2427,9442,293,2538,7436,96,2090,2006,217,4080,8853,6,1283,77,704,899,6330
강원도,5231,87724,3515,32601,2674,242,6463,841,3108,26138,1278,50500,1242,4003,49719,36,2169,781,1179,4107,48426,1169,4123,48198,10,2276,228,99,2095,2074,73,2083,1521,26,2125,553,59,3463,2043,2,1474,29,377,677,2551
충청북도,4837,38309,3339,9664,3242,226,7317,97,2420,2347,704,19269,473,2708,12810,231,2796,6459,602,2779,16731,385,2754,10603,217,2824,6128,102,2488,2538,88,2508,2207,14,2361,331,81,4569,3701,102,1300,1326,611,712,4349
충청남도,9711,160200,4244,29134,3792,247,9354,452,4376,19780,1683,40381,1137,2304,26197,546,2598,14184,411,2085,8569,277,2059,5703,134,2139,2866,1272,2501,31812,860,2383,20494,412,2747,11318,724,6628,47988,555,1392,7726,2505,1396,34971
전라북도,8454,169067,4712,14161,4584,234,10737,128,2675,3424,1074,30969,1018,2881,29327,56,2932,1642,969,2990,28971,929,2959,27489,40,3704,1482,105,1903,1998,89,2065,1838,16,1000,160,1654,6710,110980,338,1277,4316,676,1278,8640
전라남도,32206,1056435,7412,36398,6792,242,16434,620,3220,19964,5239,159080,5177,3044,157591,62,2402,1489,3408,3248,110704,3400,3250,110500,8,2554,204,1831,2642,48376,1777,2650,47091,54,2380,1285,12080,6319,763335,101,1207,1219,7374,1307,96403
경상북도,17371,315036,8725,24487,8587,243,20902,138,2598,3585,1122,26338,970,2329,22594,152,2463,3744,837,2501,20935,708,2497,17679,129,2524,3256,285,1896,5403,262,1876,4915,23,2121,488,2602,7193,187158,1059,1629,17251,3863,1548,59802
경상남도,15291,579863,3989,95327,2335,194,4539,1654,5489,90788,456,10996,379,2242,8499,77,3243,2497,350,2568,8988,274,2376,6510,76,3261,2478,106,1894,2008,105,1894,1989,1,1885,19,5294,7237,383139,14,1052,147,5538,1630,90254
제주도,4733,130683,23,58,20,175,35,3,750,23,848,21865,837,2585,21637,11,2073,228,162,4602,7455,162,4602,7455,0,0,0,686,2101,14410,675,2101,14182,11,2070,228,882,7220,63678,0,0,0,2980,1513,45082
