"시도별",2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"시도별",조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",104860,2725088,35900,254280,31644,248,78437,4256,4132,175843,17170,463721,14471,2697,390219,2699,2723,73502,12488,2850,355931,10520,2900,305061,1968,2585,50870,4682,2302,107790,3951,2155,85158,731,3096,22632,21777,7322,1594450,2324,1074,24966,27689,1400,387671
"서울특별시",44,866,8,20,8,230,19,0,2611,1,35,811,29,2008,583,6,3780,228,34,2306,789,29,2000,570,6,3846,219,1,2576,22,1,2500,13,0,2750,9,0,6540,29,0,832,0,1,1005,6
"부산광역시",673,16071,83,225,82,234,193,1,3976,32,547,14481,491,2695,13222,56,2247,1259,455,2802,12764,402,2872,11533,54,2283,1231,91,1884,1717,89,1897,1689,2,1341,28,16,6463,1049,0,1215,3,27,1182,314
"대구광역시",1155,39639,108,230,108,214,230,0,0,0,232,4875,223,2046,4571,9,3490,304,225,2117,4773,217,2062,4480,8,3571,293,7,1546,102,6,1486,91,0,2151,11,311,8426,26244,0,0,0,504,1645,8290
"인천광역시",744,9901,386,828,385,203,783,1,3972,45,238,5099,179,1943,3481,59,2740,1618,182,2169,3949,128,1883,2406,54,2842,1543,56,2047,1150,51,2092,1075,5,1569,75,52,6477,3397,1,832,7,66,859,569
"광주광역시",397,9285,303,6076,91,189,171,212,2782,5905,15,265,1,2272,31,14,1699,234,3,1220,40,1,2853,14,3,945,26,12,1897,225,1,1990,17,11,1894,208,33,6994,2321,2,1488,25,44,1352,597
"대전광역시",119,986,64,245,59,249,147,5,1820,98,20,322,19,1635,318,0,2572,4,16,1634,262,16,1623,258,0,2560,4,4,1680,60,4,1672,60,0,0,0,4,5547,198,0,988,3,31,700,219
"울산광역시",415,6118,199,480,191,168,321,8,2023,159,65,1261,59,1925,1134,6,2166,127,44,1747,763,38,1681,636,6,2171,127,21,2361,498,21,2363,498,0,0,0,52,5984,3122,3,1215,36,96,1269,1219
"세종특별자치시",233,2038,154,367,154,238,367,0,0,0,36,1070,7,1541,103,29,3284,967,30,3131,950,2,1424,28,28,3251,922,6,2072,120,5,1603,75,1,4117,45,4,5485,232,1,1121,6,37,970,364
"경기도",7560,125294,2929,10739,2761,230,6352,168,2611,4387,3082,72784,2162,2317,50102,920,2466,22682,2686,2415,64866,1836,2357,43284,850,2540,21582,396,1999,7918,326,2092,6818,70,1569,1100,493,6545,32282,173,832,1442,881,913,8047
"강원도",4905,74982,3516,37164,2557,226,5791,959,3270,31373,1040,29784,1005,2895,29098,35,1984,686,868,3116,27033,853,3135,26749,14,1987,284,172,1599,2751,152,1548,2349,20,1981,402,102,6014,6112,8,675,57,239,780,1865
"충청북도",4825,43184,2885,8522,2859,276,7892,26,2403,630,949,19933,744,1631,12131,205,3811,7802,849,2081,17667,666,1601,10658,183,3821,7009,99,2281,2266,78,1887,1473,21,3721,793,155,4353,6729,39,1410,553,797,935,7447
"충청남도",10665,171754,3264,12028,3120,252,7852,144,2894,4176,2273,53690,1844,1994,36769,429,3943,16921,577,1991,11490,529,1940,10266,48,2560,1224,1696,2488,42200,1315,2016,26503,381,4117,15697,944,5500,51922,765,1121,8576,3418,1332,45538
"전라북도",9877,258860,5004,22696,4837,262,12655,167,5997,10041,1101,31934,792,2897,22942,309,2912,8992,915,3100,28358,682,3071,20935,233,3187,7423,186,1922,3576,110,1822,2007,76,2068,1569,2373,7957,188857,367,809,2967,1032,1203,12406
"전라남도",24411,845535,5301,25192,4914,232,11413,387,3558,13779,4750,163375,4642,3481,161613,107,1642,1762,3741,3642,136264,3713,3663,135994,29,945,270,1008,2689,27111,930,2756,25619,79,1894,1492,8467,6873,581958,90,1488,1337,5803,1270,73674
"경상북도",18613,409819,7370,24319,7212,260,18786,158,3505,5533,1101,28148,934,2409,22499,167,3377,5649,795,2810,22348,658,2652,17454,137,3571,4894,306,1895,5800,276,1829,5045,30,2496,755,3309,7471,247231,835,1129,9422,5998,1679,100699
"경상남도",16155,573473,4248,104975,2237,239,5345,2011,4955,99630,954,16520,608,2019,12277,346,1225,4243,765,1704,13045,451,2047,9232,314,1213,3813,189,1838,3475,157,1939,3045,32,1341,430,4330,8170,353752,25,1215,301,6598,1484,97925
"제주도",4070,137283,74,175,67,180,121,7,769,54,733,19369,732,2644,19345,2,1340,24,301,3509,10570,301,3515,10564,1,945,6,432,2036,8799,431,2037,8781,1,1589,18,1130,7875,89017,16,1488,231,2116,1346,28491
