"시도별",2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013
"시도별",조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",117722,2460273,50211,298885,45360,260,117816,4851,3733,181069,16336,430580,14381,2654,381720,1955,2499,48860,10635,2866,304817,9336,2904,271086,1299,2597,33731,5701,2206,125763,5045,2193,110634,656,2306,15129,20036,6458,1294009,1787,1374,24549,29352,1405,412250
"서울특별시",40,908,22,440,8,192,15,14,3036,425,15,439,8,2125,170,7,3843,269,13,2992,389,6,2000,120,7,3846,269,2,2500,50,2,2500,50,0,0,0,0,0,0,0,0,0,3,965,29
"부산광역시",795,20841,85,316,82,277,227,3,2981,89,637,17918,559,2866,16023,78,2429,1895,496,2983,14798,419,3082,12914,77,2447,1884,141,2213,3120,140,2221,3109,1,1071,11,23,8265,1901,1,1425,14,49,1412,692
"대구광역시",594,13100,186,1333,143,234,335,43,2320,998,85,2888,59,3498,2064,26,3169,824,84,3419,2872,58,3531,2048,26,3170,824,1,1600,16,1,1567,16,0,0,0,81,6909,5596,0,0,0,242,1357,3283
"인천광역시",1031,8956,651,1477,649,222,1438,2,1940,39,254,6039,199,2285,4548,55,2711,1491,230,2410,5544,176,2316,4076,54,2718,1468,24,2063,495,23,2054,472,1,2311,23,25,2294,573,4,600,24,97,868,842
"광주광역시",763,23720,634,18187,200,173,345,434,4111,17842,34,784,5,1860,93,29,2383,691,1,2300,23,1,2328,23,0,0,0,33,2306,761,4,1762,70,29,2384,691,58,7443,4317,0,0,0,37,1169,432
"대전광역시",182,1393,147,867,127,212,269,20,2991,598,12,209,11,1645,181,1,2800,28,8,1913,153,7,1785,125,1,2814,28,4,1400,56,4,1397,56,0,0,0,3,4191,126,0,0,0,20,956,191
"울산광역시",344,4306,218,649,217,287,622,1,2714,27,46,1031,36,2269,817,10,2140,214,27,2196,593,17,2228,379,10,2142,214,19,2305,438,19,2303,438,0,0,0,37,5889,2179,0,0,0,43,1039,447
"경기도",7219,93177,3910,16970,3577,192,6860,333,3036,10110,2447,64119,1923,2660,51151,524,2475,12968,2196,2687,59003,1718,2738,47039,478,2503,11964,251,2038,5116,205,2006,4112,46,2183,1004,90,5170,4653,5,600,30,767,965,7405
"강원도",5370,73352,3917,39687,3063,195,5971,854,3948,33716,1020,29044,1006,2855,28724,14,2286,320,961,2902,27893,949,2910,27616,12,2310,277,59,1951,1151,57,1943,1108,2,2169,43,37,2892,1070,1,1313,13,395,896,3539
"충청북도",5963,44804,4273,12603,4175,250,10418,98,2230,2185,804,21493,566,2536,14352,238,3000,7141,591,2740,16196,387,2554,9884,204,3094,6312,213,2487,5297,179,2496,4468,34,2438,829,114,4053,4621,34,1313,446,738,764,5641
"충청남도",10667,126989,5111,26221,4604,256,11807,507,2843,14414,1774,36531,1322,1951,25794,452,2375,10737,420,2305,9683,326,2254,7348,94,2484,2335,1354,1983,26848,996,1852,18446,358,2347,8402,448,4191,18777,424,1210,5130,2910,1386,40330
"전라북도",9147,118402,5962,16310,5850,239,13993,112,2069,2317,763,19097,672,2498,16786,91,2540,2311,554,2537,14056,525,2511,13183,29,3012,873,209,2412,5041,147,2451,3603,62,2320,1438,1393,5179,72143,304,1207,3669,725,991,7183
"전라남도",34158,903422,9396,41869,8859,277,24561,537,3223,17308,5604,170569,5525,3053,168686,79,2384,1883,3510,3257,114321,3510,3257,114321,0,0,0,2094,2686,56248,2015,2698,54365,79,2384,1883,10124,5730,580151,139,1129,1569,8895,1228,109263
"경상북도",19862,324868,11002,40728,10725,306,32864,277,2839,7864,1152,25610,1002,2175,21791,150,2546,3819,840,2416,20293,724,2362,17101,116,2752,3192,312,1704,5317,278,1687,4690,34,1845,627,2373,7464,177115,840,1568,13171,4495,1518,68244
"경상남도",16443,585586,4595,81038,2982,266,7937,1613,4532,73101,668,15747,476,2445,11637,192,2141,4110,538,2452,13193,347,2623,9102,191,2142,4091,130,1965,2554,129,1965,2535,1,1861,19,4609,8230,379299,29,1425,413,6542,1668,109090
"제주도",5144,116448,102,189,99,155,153,3,1208,36,1021,19062,1012,1868,18903,9,1767,159,166,3498,5807,166,3498,5807,0,0,0,855,1550,13255,846,1548,13096,9,1765,159,621,6681,41488,6,1164,70,3394,1639,55639
