"시도별",2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011
"시도별",조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",116139,2586021,47388,262257,42574,181,77110,4814,3846,185147,19666,482143,16796,2471,415109,2870,2336,67034,14023,2585,362431,11779,2626,309265,2244,2369,53166,5643,2121,119712,5017,2110,105844,626,2215,13868,22976,6616,1520016,2074,1283,26603,24035,1227,295002
"서울특별시",18,219,10,67,8,116,9,2,2876,58,5,132,4,2775,111,1,2100,21,5,2640,132,4,2766,111,1,2117,21,0,0,0,0,0,0,0,0,0,0,0,0,1,511,5,2,740,15
"부산광역시",892,25040,60,123,58,112,65,2,2907,58,797,24054,753,3039,22883,44,2661,1171,706,3133,22116,667,3160,21077,39,2665,1039,91,2130,1938,86,2100,1806,5,2639,132,6,7393,444,0,0,0,29,1446,419
"대구광역시",716,16291,174,831,160,204,326,14,3606,505,193,5165,141,2516,3548,52,3110,1617,189,2697,5097,137,2540,3480,52,3110,1617,4,1700,68,4,1703,68,0,0,0,137,5379,7370,0,0,0,212,1380,2925
"인천광역시",1120,13518,560,986,552,140,772,8,2670,214,457,11161,325,2350,7639,132,2668,3522,420,2446,10274,306,2362,7228,114,2672,3046,37,2397,887,19,2163,411,18,2644,476,25,3804,951,1,511,5,77,539,415
"광주광역시",745,25900,501,15160,116,224,260,385,3870,14900,52,1221,28,2568,719,24,2092,502,24,2375,570,18,2760,497,6,1222,73,28,2325,651,10,2218,222,18,2386,429,167,5574,9308,0,0,0,25,846,211
"대전광역시",173,1897,105,482,92,96,89,13,3022,393,43,1001,21,1824,383,22,2809,618,38,2392,909,17,1871,318,21,2814,591,5,1840,92,4,1619,65,1,2692,27,4,6276,251,6,912,55,15,725,109
"울산광역시",337,4648,173,395,169,163,275,4,2988,120,43,797,43,1853,797,0,0,0,25,1500,375,25,1499,375,0,0,0,18,2344,422,18,2347,422,0,0,0,55,4950,2723,0,0,0,66,1111,733
"경기도",8344,125858,3590,16897,3129,116,3639,461,2876,13258,4000,99959,2566,2714,69654,1434,2113,30305,3697,2539,93861,2403,2766,66467,1294,2117,27394,303,2013,6098,163,1955,3187,140,2079,2911,74,5405,4000,14,511,72,666,740,4930
"강원도",5086,56242,3719,28535,3016,126,3789,703,3520,24746,905,22766,862,2500,21550,43,2828,1216,822,2564,21078,786,2548,20027,36,2920,1051,83,2034,1688,76,2004,1523,7,2352,165,22,5139,1131,0,0,0,440,866,3810
"충청북도",6264,35127,4683,6883,4588,106,4869,95,2120,2014,820,21989,599,2616,15668,221,2860,6321,715,2766,19776,528,2690,14203,187,2980,5573,105,2108,2213,71,2064,1465,34,2201,748,56,3509,1965,31,1056,327,674,588,3962
"충청남도",10627,128595,4915,20861,4428,124,5491,487,3156,15370,2227,45700,1783,1995,35572,444,2281,10128,718,2274,16325,590,2248,13263,128,2392,3062,1509,1947,29375,1193,1870,22309,316,2236,7066,467,6276,29307,655,1218,7978,2363,1047,24748
"전라북도",9238,124025,5592,17171,5432,203,11027,160,3840,6144,1170,29741,1048,2504,26239,122,2870,3502,1037,2595,26908,935,2550,23843,102,3005,3065,133,2130,2833,113,2120,2396,20,2187,437,1306,5064,66138,497,1003,4985,673,890,5990
"전라남도",33250,1041981,7837,34933,7265,225,16326,572,3253,18607,5598,140890,5537,2518,139439,61,2379,1451,3596,2590,93142,3583,2591,92836,13,2356,306,2002,2385,47748,1954,2385,46603,48,2386,1145,12166,6417,780648,103,1275,1313,7546,1116,84197
"경상북도",19257,289172,11157,32136,10896,224,24421,261,2956,7715,1449,32026,1324,2195,29056,125,2376,2970,1019,2433,24797,913,2427,22159,106,2489,2638,430,1681,7229,411,1678,6897,19,1746,332,2397,7067,169395,736,1563,11504,3518,1254,44110
"경상남도",14995,541853,4274,86722,2628,216,5689,1646,4923,81033,941,23697,821,2509,20596,120,2584,3101,758,2656,20136,638,2670,17035,120,2584,3101,183,1946,3561,183,1946,3561,0,0,0,4842,7382,357453,15,1123,168,4923,1499,73812
"제주도",5077,155656,38,75,37,170,63,1,1200,12,966,21844,941,2259,21255,25,2356,589,254,2730,6935,229,2771,6346,25,2356,589,712,2094,14909,712,2094,14909,0,0,0,1252,7103,88932,15,1275,191,2806,1590,44614
