"시도별",2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003
"시도별",조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",130391,2028314,63150,350174,57502,230,132010,5648,3863,218164,20039,534903,17625,2660,468881,2414,2735,66022,13315,2905,386798,11566,2903,335723,1749,2920,51075,6724,2203,148105,6059,2198,133158,665,2248,14947,12352,6033,745203,1710,1122,19188,33140,1143,378846
"서울특별시",202,4477,26,166,23,220,51,3,3833,115,173,4290,115,2383,2741,58,2671,1549,121,2636,3190,63,2604,1641,58,2670,1549,52,2115,1100,52,2116,1100,0,0,0,0,0,0,0,0,0,3,694,21
"부산광역시",1133,34474,60,264,54,96,52,6,3533,212,1057,33924,999,3168,31644,58,3931,2280,940,3292,30945,882,3250,28665,58,3931,2280,117,2546,2979,117,2546,2979,0,0,0,3,5875,176,0,0,0,13,846,110
"대구광역시",971,21592,193,886,178,141,251,15,4233,635,347,8797,299,2573,7692,48,2302,1105,327,2576,8423,283,2620,7415,44,2290,1008,20,1870,374,16,1730,277,4,2437,97,141,5853,8253,0,0,0,290,1261,3656
"인천광역시",1336,16995,750,2983,711,315,2240,39,1905,743,470,12862,377,2605,9822,93,3269,3040,424,2821,11960,331,2695,8920,93,3269,3040,46,1961,902,46,1960,902,0,0,0,7,3645,255,1,1000,10,108,819,885
"광주광역시",718,21988,567,18904,119,206,245,448,4165,18659,108,2462,93,2209,2054,15,2720,408,12,3008,361,12,3010,361,0,0,0,96,2189,2101,81,2090,1693,15,2720,408,3,6198,186,0,0,0,40,1089,436
"대전광역시",258,3478,151,831,131,170,223,20,3040,608,93,2565,52,2908,1512,41,2568,1053,85,2787,2369,44,2992,1316,41,2568,1053,8,2450,196,8,2455,196,0,0,0,0,0,0,1,1025,10,13,554,72
"울산광역시",319,3590,203,1091,180,166,299,23,3443,792,65,1767,56,2754,1542,9,2500,225,35,2951,1033,35,2951,1033,0,0,0,30,2447,734,21,2425,509,9,2499,225,13,3319,431,0,0,0,38,792,301
"경기도",8914,125206,4533,15783,4242,220,9332,291,2217,6451,3693,104275,2527,2916,73687,1166,2623,30588,3184,2901,92353,2185,3011,65790,999,2659,26563,509,2342,11922,342,2309,7897,167,2410,4025,17,2724,463,8,1051,84,663,694,4601
"강원도",5241,41547,4211,23319,3736,261,9758,475,2855,13561,596,12521,548,2045,11208,48,2735,1313,478,2140,10228,438,2085,9132,40,2740,1096,118,1943,2293,110,1887,2076,8,2709,217,74,4477,3313,3,1508,45,357,658,2349
"충청북도",9736,50046,8199,23085,8120,262,21311,79,2246,1774,884,20993,792,2321,18384,92,2836,2609,731,2399,17540,676,2362,15967,55,2860,1573,153,2257,3453,116,2084,2417,37,2800,1036,29,6246,1811,22,946,208,602,656,3949
"충청남도",13518,147616,6643,29267,6099,216,13203,544,2953,16064,3164,72442,2792,2236,62436,372,2690,10006,820,2860,23453,722,2558,18469,98,5086,4984,2344,2090,48989,2070,2124,43967,274,1833,5022,203,4838,9821,928,1001,9289,2580,1039,26797
"전라북도",9797,82990,7462,26493,7167,215,15392,295,3763,11101,973,25408,772,2590,19998,201,2692,5410,727,2639,19184,628,2619,16447,99,2765,2737,246,2530,6224,144,2466,3551,102,2621,2673,343,5736,19674,430,1240,5332,589,1033,6083
"전라남도",35583,768003,9880,49539,8863,210,18632,1017,3039,30907,4888,147390,4836,3016,145844,52,2973,1546,3435,3308,113633,3392,3312,112343,43,3000,1290,1453,2323,33757,1444,2320,33501,9,2846,256,6658,6130,408110,102,1168,1191,14055,1151,161773
"경상북도",23135,239746,15706,46472,15269,236,35967,437,2404,10505,1462,33910,1380,2248,31023,82,3521,2887,1036,2514,26048,973,2428,23624,63,3847,2424,426,1846,7862,407,1818,7399,19,2437,463,1835,6112,112155,195,1474,2874,3937,1126,44335
"경상남도",13288,325583,4534,110741,2590,194,5026,1944,5438,105715,924,23804,845,2580,21801,79,2535,2003,604,2731,16498,546,2751,15020,58,2548,1478,320,2283,7306,299,2268,6781,21,2499,525,2161,5883,127140,20,725,145,5649,1129,63753
"제주도",6242,140983,32,350,20,139,28,12,2683,322,1142,27493,1142,2407,27493,0,0,0,356,2691,9580,356,2691,9580,0,0,0,786,2279,17913,786,2279,17913,0,0,0,865,6175,53415,0,0,0,4203,1421,59725
