"시도별",2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004
"시도별",조미채소:면적 (ha),생산량 (톤),고추:면적 (ha),생산량 (톤),건고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),풋고추:면적 (ha),10a당 생산량 (kg),생산량 (톤),파:면적 (ha),생산량 (톤),노지파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설파:면적 (ha),10a당 생산량 (kg),생산량 (톤),대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설대파:면적 (ha),10a당 생산량 (kg),생산량 (톤),쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설쪽파:면적 (ha),10a당 생산량 (kg),생산량 (톤),양파:면적 (ha),10a당 생산량 (kg),생산량 (톤),생강:면적 (ha),10a당 생산량 (kg),생산량 (톤),마늘:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",141584,2433947,68379,410281,61894,250,154962,6485,3937,255319,25743,700201,23104,2695,622759,2639,2935,77442,16346,2992,489136,14312,2984,427089,2034,3050,62047,9397,2246,211065,8792,2226,195670,605,2545,15395,15563,6090,947797,1662,1074,17844,30237,1183,357824
"서울특별시",239,7162,29,230,27,196,53,2,8850,177,207,6912,150,2197,3296,57,6344,3616,130,4095,5323,74,2339,1731,56,6415,3592,77,2064,1589,76,2059,1565,1,2396,24,0,0,0,0,0,0,3,657,20
"부산광역시",1212,37783,62,334,57,282,161,5,3460,173,1127,36929,1079,3209,34625,48,4800,2304,1012,3364,34039,964,3292,31735,48,4800,2304,115,2513,2890,115,2513,2890,0,0,0,6,6533,392,0,0,0,17,753,128
"대구광역시",1037,25302,249,2537,198,138,273,51,4439,2264,331,8021,278,2495,6937,53,2045,1084,316,2443,7721,269,2521,6781,47,2000,940,15,2000,300,9,1729,156,6,2392,144,186,5985,11132,0,0,0,271,1333,3612
"인천광역시",1465,17903,805,2295,762,202,1539,43,1758,756,533,13821,406,2346,9524,127,3383,4297,500,2644,13222,375,2393,8974,125,3398,4248,33,1815,599,31,1774,550,2,2453,49,15,4653,698,1,852,9,111,973,1080
"광주광역시",710,21037,551,17156,195,219,428,356,4699,16728,89,2348,71,2583,1834,18,2856,514,26,3377,878,26,3377,878,0,0,0,63,2333,1470,45,2125,956,18,2857,514,15,5733,860,10,1717,172,45,1113,501
"대전광역시",326,4875,213,2071,160,194,311,53,3321,1760,97,2706,52,2879,1497,45,2687,1209,80,2913,2330,44,2951,1298,36,2867,1032,17,2212,376,8,2491,199,9,1967,177,0,0,0,2,1000,20,14,557,78
"울산광역시",382,4978,242,1398,215,219,471,27,3433,927,93,2378,93,2557,2378,0,0,0,66,2703,1784,66,2703,1784,0,0,0,27,2200,594,27,2200,594,0,0,0,18,5417,975,0,0,0,29,783,227
"경기도",10242,147727,4788,17898,4346,196,8523,442,2121,9375,4708,123883,3272,2539,83091,1436,2841,40792,4194,2703,113361,2931,2590,75913,1263,2965,37448,514,2047,10522,341,2105,7178,173,1933,3344,30,4047,1214,8,994,80,708,657,4652
"강원도",5621,55332,4348,30448,3639,209,7618,709,3220,22830,839,17690,786,2076,16316,53,2592,1374,544,2241,12190,510,2205,11246,34,2775,944,295,1864,5500,276,1837,5070,19,2262,430,89,5474,4872,0,0,0,345,673,2322
"충청북도",10865,59292,9232,27023,9118,266,24286,114,2401,2737,945,23568,832,2505,20842,113,2412,2726,802,2606,20900,697,2635,18366,105,2413,2534,143,1866,2668,135,1834,2476,8,2403,192,73,6500,4745,10,960,96,605,638,3860
"충청남도",14139,152271,7250,33161,6572,227,14889,678,2695,18272,3225,71540,2935,2170,63701,290,2703,7839,790,2491,19675,731,2467,18034,59,2781,1641,2435,2130,51865,2204,2072,45667,231,2683,6198,254,4718,11984,779,889,6925,2631,1089,28661
"전라북도",11061,111897,8028,34295,7700,234,18036,328,4957,16259,1403,37477,1245,2656,33063,158,2794,4414,1077,2649,28534,1014,2687,27246,63,2045,1288,326,2743,8943,231,2518,5817,95,3291,3126,505,5417,27356,511,1260,6439,614,1031,6330
"전라남도",40787,996191,11181,72507,9918,294,29199,1263,3429,43308,8213,252983,8169,3080,251618,44,3102,1365,4596,3646,167590,4568,3651,166778,28,2900,812,3617,2361,85393,3601,2356,84840,16,3459,553,9010,5824,524744,107,1258,1346,12276,1178,144611
"경상북도",24153,286955,16639,51435,16193,261,42243,446,2061,9192,1571,37208,1492,2327,34721,79,3148,2487,1172,2538,29745,1113,2492,27736,59,3405,2009,399,1870,7463,379,1843,6985,20,2392,478,2268,6862,155622,163,1369,2231,3512,1152,40459
"경상남도",13116,357577,4714,116902,2768,249,6895,1946,5653,110007,1094,31119,977,2838,27723,117,2903,3396,748,3129,23403,637,3163,20148,111,2932,3255,346,2230,7716,340,2228,7575,6,2349,141,2243,6538,146649,29,1090,316,5036,1243,62591
"제주도",6229,147665,48,591,26,143,37,22,2518,554,1268,31618,1267,2494,31593,1,2500,25,293,2881,8441,293,2881,8441,0,0,0,975,2377,23177,974,2377,23152,1,2460,25,851,6646,56554,42,500,210,4020,1460,58692
