"시도별",2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007
"시도별",엽채류:면적 (ha),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시금치:면적 (ha),생산량 (톤),노지시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),상추:면적 (ha),생산량 (톤),노지상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),양배추:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",50537,2773871,34265,2217149,31380,6627,2079548,19202,4899,940791,12891,5332,687343,6311,4016,253448,12178,9351,1138757,2885,4770,137601,5402,81457,3126,1263,39468,2276,1845,41989,5084,154799,1079,2225,24006,4005,3266,130793,5786,5539,320466
"서울특별시",369,10766,129,4289,106,3216,3409,85,2251,1913,85,2250,1913,0,0,0,21,7125,1496,23,3826,880,136,2535,106,1621,1718,30,2723,817,104,3942,15,2462,369,89,4015,3573,0,0,0
"부산광역시",758,38560,355,26959,325,7869,25573,156,5455,8510,156,5455,8510,0,0,0,169,10096,17063,30,4620,1386,47,772,46,1637,753,1,1894,19,342,10034,161,2726,4389,181,3119,5645,14,5677,795
"대구광역시",399,18367,237,14888,139,7865,10932,48,4915,2359,48,4915,2359,0,0,0,91,9421,8573,98,4037,3956,48,914,19,1470,279,29,2189,635,114,2565,79,2174,1717,35,2423,848,0,0,0
"인천광역시",580,29775,310,22002,243,7705,18722,68,3360,2285,68,3361,2285,0,0,0,175,9392,16437,67,4896,3280,51,891,28,1489,417,23,2059,474,218,6861,39,1790,698,179,3443,6163,1,2125,21
"광주광역시",301,17046,244,15949,170,7291,12395,57,4049,2308,57,4049,2308,0,0,0,113,8926,10087,74,4803,3554,34,501,21,1273,267,13,1800,234,23,596,17,2423,412,6,3061,184,0,0,0
"대전광역시",115,7230,80,6323,69,8403,5798,6,4700,282,6,4698,282,0,0,0,63,8756,5516,11,4773,525,1,18,1,1802,18,0,0,0,34,889,7,2361,165,27,2680,724,0,0,0
"울산광역시",311,20083,234,18338,217,7863,17063,76,4330,3291,76,4330,3291,0,0,0,141,9767,13772,17,7500,1275,40,635,29,1467,425,11,1909,210,32,835,25,2429,607,7,3250,228,5,5500,275
"경기도",7164,312516,3318,216236,2158,7828,168920,527,4600,24242,527,4600,24242,0,0,0,1631,8870,144678,1160,4079,47316,1616,27626,165,1468,2422,1451,1737,25204,2191,66690,209,2255,4713,1982,3127,61977,39,5035,1964
"강원도",8277,377159,6867,311142,6812,4532,308729,6098,4130,251876,908,4819,43757,5190,4010,208119,714,7963,56853,55,4387,2413,50,867,31,1630,505,19,1907,362,157,4302,75,2343,1757,82,3104,2545,1203,5058,60848
"충청북도",2527,154900,1982,134075,1895,6821,129260,805,4840,38962,805,4840,38962,0,0,0,1090,8284,90298,87,5534,4815,87,1741,10,1269,127,77,2096,1614,183,6280,26,1829,476,157,3697,5804,275,4656,12804
"충청남도",3712,252399,2774,220254,2443,8356,204131,435,4348,18914,435,4348,18914,0,0,0,2008,9224,185217,331,4871,16123,162,2959,64,1362,872,98,2130,2087,326,10817,16,1981,317,310,3387,10500,450,4082,18369
"전라북도",3107,216065,2459,192574,2293,7987,183152,913,4356,39774,355,4852,17225,558,4041,22549,1380,10390,143378,166,5676,9422,76,1215,48,1374,660,28,1983,555,517,19320,32,2509,803,485,3818,18517,55,5375,2956
"전라남도",11009,679956,8564,582127,8312,6781,563643,6635,5938,393986,6635,5938,393986,0,0,0,1677,10117,169657,252,7335,18484,1294,15981,1068,1074,11470,226,1996,4511,139,3884,84,2157,1812,55,3768,2072,1012,7704,77964
"경상북도",5499,292143,4159,253608,3766,6304,237405,2224,4811,107005,1868,4929,92074,356,4194,14931,1542,8457,130400,393,4123,16203,441,7134,181,1126,2038,260,1960,5096,338,8237,145,1859,2696,193,2871,5541,561,4129,23164
"경상남도",3651,187317,1964,158543,1843,8170,150574,727,4484,32601,520,4760,24752,207,3792,7849,1116,10571,117973,121,6586,7969,1288,17220,1278,1334,17049,10,1714,171,352,9234,145,2071,3003,207,3010,6231,47,4937,2320
"제주도",2758,159589,589,39842,589,6764,39842,342,3650,12483,342,3650,12483,0,0,0,247,11077,27359,0,0,0,31,448,31,1446,448,0,0,0,14,313,4,1788,72,10,2408,241,2124,5602,118986
