"시도별",2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009
"시도별",근채류:면적 (ha),생산량 (톤),무:면적 (ha),생산량 (톤),노지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을일반무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을총각무:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설무:면적 (ha),10a당 생산량 (kg),생산량 (톤),당근:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",26406,1355230,23780,1256423,19904,5558,1106331,12133,3973,482034,10091,4193,423138,2042,2884,58896,7771,8034,624297,6511,8725,568116,1260,4459,56181,3876,3872,150092,2626,3763,98807
"서울특별시",34,1650,34,1650,21,5938,1247,8,3763,301,8,3763,301,0,0,0,13,7275,946,10,7980,798,3,4922,148,13,3100,403,0,0,0
"부산광역시",263,9635,126,5799,71,4604,3269,57,4060,2314,57,4060,2314,0,0,0,14,6819,955,14,6819,955,0,0,0,55,4600,2530,137,2800,3836
"대구광역시",127,7000,126,6970,86,5670,4876,50,4108,2054,50,4108,2054,0,0,0,36,7839,2822,36,7839,2822,0,0,0,40,5235,2094,1,3000,30
"인천광역시",272,19466,272,19466,234,7514,17582,47,3502,1646,47,3502,1646,0,0,0,187,8522,15936,181,8707,15760,6,2939,176,38,4958,1884,0,0,0
"광주광역시",252,13802,252,13802,127,7091,9006,19,3953,751,19,3953,751,0,0,0,108,7644,8255,107,7681,8219,1,3636,36,125,3837,4796,0,0,0
"대전광역시",89,4213,89,4213,36,5269,1897,12,2867,344,12,2867,344,0,0,0,24,6469,1553,21,7011,1472,3,2676,80,53,4370,2316,0,0,0
"울산광역시",112,6430,111,6396,62,6365,3946,9,3689,332,9,3689,332,0,0,0,53,6819,3614,53,6819,3614,0,0,0,49,5000,2450,1,3361,34
"경기도",4113,191759,4100,191405,2321,5870,136238,683,3759,25674,683,3759,25674,0,0,0,1638,6750,110564,979,7980,78127,659,4922,32437,1779,3101,55167,13,2722,354
"강원도",3169,108923,3055,105091,3020,3430,103577,2719,3116,84713,905,3692,33413,1814,2828,51300,301,6267,18864,255,6966,17763,46,2394,1101,35,4326,1514,114,3361,3832
"충청북도",1345,60926,1301,59904,1224,4576,56012,943,4069,38371,943,4069,38371,0,0,0,281,6278,17641,212,6804,14424,69,4662,3216,77,5055,3892,44,2322,1022
"충청남도",2546,128609,2494,127449,2209,5178,114387,1073,2808,30130,1073,2808,30130,0,0,0,1136,7417,84257,867,8581,74397,269,3666,9860,285,4583,13062,52,2230,1160
"전라북도",2497,189158,2491,188967,2260,7837,177105,758,5144,38995,640,5547,35501,118,2961,3494,1502,9195,138110,1404,9455,132743,98,5477,5367,231,5135,11862,6,3189,191
"전라남도",2044,124598,2032,124272,1434,6784,97278,631,4367,27556,631,4367,27556,0,0,0,803,8683,69722,707,9368,66232,96,3636,3491,598,4514,26994,12,2717,326
"경상북도",2250,95202,2115,92267,1768,4437,78453,1313,3704,48628,1301,3716,48345,12,2362,283,455,6555,29825,445,6642,29557,10,2676,268,347,3981,13814,135,2174,2935
"경상남도",1185,57238,755,43594,604,6007,36280,296,4243,12559,198,4414,8740,98,3897,3819,308,7702,23721,308,7702,23721,0,0,0,151,4844,7314,430,3173,13644
"제주도",6108,336622,4427,265179,4427,5990,265179,3515,4770,167666,3515,4770,167666,0,0,0,912,10692,97513,912,10692,97513,0,0,0,0,0,0,1681,4250,71443
