"시도별",2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005
"시도별",엽채류:면적 (ha),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시금치:면적 (ha),생산량 (톤),노지시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설시금치:면적 (ha),10a당 생산량 (kg),생산량 (톤),상추:면적 (ha),생산량 (톤),노지상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설상추:면적 (ha),10a당 생산량 (kg),생산량 (톤),양배추:면적 (ha),10a당 생산량 (kg),생산량 (톤)
"계",54427,2878618,37203,2325330,34147,6390,2181989,23146,4611,1067168,16644,4885,813081,6502,3908,254087,11001,10134,1114821,3056,4690,143341,6693,108993,3715,1390,51656,2978,1925,57337,5610,167012,1329,2267,30130,4281,3197,136882,4921,5635,277283
"서울특별시",335,11325,92,4698,56,5727,3207,30,2477,743,30,2477,743,0,0,0,26,9475,2464,36,4142,1491,132,2384,105,1576,1655,27,2701,729,111,4243,9,2062,186,102,3977,4057,0,0,0
"부산광역시",962,44730,397,29476,300,8289,24868,166,5560,9230,166,5560,9230,0,0,0,134,11670,15638,97,4751,4608,225,3733,217,1650,3581,8,1900,152,327,10786,163,3520,5738,164,3078,5048,13,5650,735
"대구광역시",841,32005,389,22259,108,7955,8591,37,5203,1925,37,5202,1925,0,0,0,71,9389,6666,281,4864,13668,232,4611,66,1530,1010,166,2169,3601,206,4693,80,2123,1698,126,2377,2995,14,3156,442
"인천광역시",653,30868,256,20613,198,9106,18029,51,3480,1775,51,3480,1775,0,0,0,147,11057,16254,58,4455,2584,72,1510,17,1274,217,55,2350,1293,322,8680,38,1497,569,284,2856,8111,3,2150,65
"광주광역시",290,21483,232,20210,164,10279,16858,22,4586,1009,22,4585,1009,0,0,0,142,11161,15849,68,4929,3352,22,296,18,1406,253,4,1086,43,36,977,26,2499,650,10,3270,327,0,0,0
"대전광역시",137,8109,85,6907,64,9158,5861,11,4473,492,11,4472,492,0,0,0,53,10131,5369,21,4981,1046,21,390,7,1730,121,14,1918,269,31,812,5,2360,118,26,2669,694,0,0,0
"울산광역시",250,13352,151,11161,132,7682,10140,62,4379,2715,62,4379,2715,0,0,0,70,10607,7425,19,5374,1021,44,645,40,1429,572,4,1820,73,54,1515,28,2532,709,26,3099,806,1,3138,31
"경기도",8169,335433,3636,225489,2559,7313,187137,728,4556,33168,728,4556,33168,0,0,0,1831,8409,153969,1077,3561,38352,2125,38183,308,1442,4441,1817,1857,33742,2354,69053,323,2144,6925,2031,3059,62128,54,5014,2708
"강원도",8460,352825,7193,291222,7117,4050,288229,6484,3675,238304,1377,3068,42246,5107,3839,196058,633,7887,49925,76,3938,2993,95,1649,77,1752,1349,18,1665,300,150,4357,52,2675,1391,98,3027,2966,1022,5440,55597
"충청북도",3052,186926,2530,168110,2456,6678,164023,1276,4580,58437,1246,4591,57204,30,4109,1233,1180,8948,105586,74,5523,4087,102,1832,36,1314,473,66,2059,1359,226,6254,55,1659,912,171,3124,5342,194,5531,10730
"충청남도",3397,250152,2277,210912,1998,9903,197869,286,4452,12733,286,4452,12733,0,0,0,1712,10814,185136,279,4675,13043,185,3420,63,1432,902,122,2064,2518,365,10991,37,1844,682,328,3143,10309,570,4356,24829
"전라북도",3368,236534,2525,206039,2292,8343,191220,1080,4619,49889,502,5009,25145,578,4281,24744,1212,11661,141331,233,6360,14819,198,3410,105,1520,1596,93,1950,1814,562,22386,89,2539,2260,473,4255,20126,83,5662,4699
"전라남도",13578,774772,11236,700617,10914,6217,678505,9442,5367,506752,9442,5367,506752,0,0,0,1472,11668,171753,322,6867,22112,1421,20024,1139,1226,13964,282,2149,6060,225,6921,107,2308,2470,118,3772,4451,696,6783,47210
"경상북도",4591,236011,3509,207796,3231,6070,196131,2134,4512,96293,1719,4664,80174,415,3884,16119,1097,9101,99838,278,4196,11665,551,8770,271,1370,3713,280,1806,5057,277,6161,127,1734,2202,150,2639,3959,254,5230,13284
"경상남도",3475,185556,1949,159515,1813,8333,151084,790,4406,34810,418,4516,18877,372,4283,15933,1023,11366,116274,136,6199,8431,1157,16535,1135,1428,16208,22,1485,327,352,8973,178,1916,3410,174,3197,5563,17,3138,533
"제주도",2869,158537,746,40306,745,5401,40237,547,3454,18893,547,3454,18893,0,0,0,198,10780,21344,1,6900,69,111,1601,111,1442,1601,0,0,0,12,210,12,1750,210,0,0,0,2000,5821,116420
